,author id,name,paper id
7867,r/FdFRezende,Fernando de Ferreira Rezende,conf/dexa/RezendeB96
7868,77/5916-3,Thomas Baier 0003,conf/dexa/RezendeB96
7869,30/5086,George M. Bryan,conf/dexaw/BryanM96
7870,50/4211,Wayne E. Moore,conf/dexaw/BryanM96
7871,88/6561,Teresita Krueger,conf/dexa/KruegerKNNNNRTTW95
7872,61/4290,George Kurian,conf/dexa/KruegerKNNNNRTTW95
7873,52/6217,Anil Nair,conf/dexa/KruegerKNNNNRTTW95
7874,44/4448,Gustaf Neumann,conf/dexa/KruegerKNNNNRTTW95
7875,n/UlrichNeumerkel,Ulrich Neumerkel,conf/dexa/KruegerKNNNNRTTW95
7876,61/4917,Stefan Nusser,conf/dexa/KruegerKNNNNRTTW95
7877,08/2275,Peter B. Reintjes,conf/dexa/KruegerKNNNNRTTW95
7878,t/AndrewTaylor,Andrew Taylor,conf/dexa/KruegerKNNNNRTTW95
7879,78/5055,Daphne Tzoar,conf/dexa/KruegerKNNNNRTTW95
7880,96/2229,Adrian Walker,conf/dexa/KruegerKNNNNRTTW95
7881,28/926,Takao Miura,conf/dexaw/MiuraS95
7882,23/47,Isamu Shioya,conf/dexaw/MiuraS95
7883,83/2989,Mike Brayshaw,conf/dexa/Brayshaw93
7884,41/3819,Jiansan Chen,conf/dexa/ChenBS93
7885,b/OABukhres,Omran A. Bukhres,conf/dexa/ChenBS93
7886,87/2423,Jamshid Sharif-Askary,conf/dexa/ChenBS93
7887,m/VMMarkowitz,Victor M. Markowitz,conf/dexa/MarkowitzC93
7888,32/2369,I-Min A. Chen,conf/dexa/MarkowitzC93
7889,233/0688,Kien A. Hua,conf/dexa/HuaLY92
7890,96/5639,Chiang Lee,conf/dexa/HuaLY92
7891,40/2804,Honesty C. Young,conf/dexa/HuaLY92
7892,89/6063,María-Blanca Ibáñez-Espiga,conf/dexa/Ibanez-EspigaW92
7893,04/968,M. Howard Williams,conf/dexa/Ibanez-EspigaW92
7894,65/4044,Michael Breen,conf/hci/BreenMLFTSSWS21
7895,296/5365,James McClarty,conf/hci/BreenMLFTSSWS21
7896,296/4958,Caleb Langley,conf/hci/BreenMLFTSSWS21
7897,296/5420,Jamshid Farzidayeri,conf/hci/BreenMLFTSSWS21
7898,296/5599,Kyle Trevethan,conf/hci/BreenMLFTSSWS21
7899,296/4936,Brandon Swenson,conf/hci/BreenMLFTSSWS21
7900,34/2053,Medha Shukla Sarkar,conf/hci/BreenMLFTSSWS21
7901,131/8384,Joshua W. Wade,conf/hci/BreenMLFTSSWS21
7902,88/4902,Nilanjan Sarkar,conf/hci/BreenMLFTSSWS21
7903,269/6127,Wesley Tsz-Kin Chan,conf/hci/ChanL21
7904,39/5241,Wen-Chin Li,conf/hci/ChanL21
7905,231/5167,Adineh Hosseinpanah,conf/hci/HosseinpanahK21
7906,66/5127,Nicole C. Krämer,conf/hci/HosseinpanahK21
7907,48/6764,Min-Jeong Kim,conf/hci/Kim21
7908,296/5093,Eunseong Kim,conf/hci/KimHH21
7909,24/61,Jeongyun Heo,conf/hci/KimHH21
7910,296/5742,Jeongmin Han,conf/hci/KimHH21
7911,296/5438,Miroslava Migovich,conf/hci/MigovichKWS21
7912,296/5510,Alex Korman,conf/hci/MigovichKWS21
7913,165/1296,Joshua Wade,conf/hci/MigovichKWS21
7914,88/4902,Nilanjan Sarkar,conf/hci/MigovichKWS21
7915,296/5458,Tsubasa Takagi,conf/hci/TakagiON21
7916,296/5134,Ayumu Osawa,conf/hci/TakagiON21
7917,90/649,Miwa Nakanishi,conf/hci/TakagiON21
7918,18/950,Ichiro Umata,conf/hci/UmataNIKY21
7919,42/3903,Sumaru Niida,conf/hci/UmataNIKY21
7920,137/8137,Koki Ijuin,conf/hci/UmataNIKY21
7921,13/2672,Tsuneo Kato,conf/hci/UmataNIKY21
7922,79/2105,Seiichi Yamamoto,conf/hci/UmataNIKY21
7923,269/6520,Ruiqian An,conf/hci/AnX20
7924,133/3684,Tao Xi,conf/hci/AnX20
7925,193/2514,Nana Kesewaa Dankwa,conf/hci/Dankwa20
7926,278/7667,Walia Farzana,conf/hci/FarzanaSVCM20
7927,130/0466,Farhana Sarker,conf/hci/FarzanaSVCM20
7928,79/1886,Ravi Vaidyanathan,conf/hci/FarzanaSVCM20
7929,71/470,Tom Chau,conf/hci/FarzanaSVCM20
7930,278/7581,Khondaker A. Mamun,conf/hci/FarzanaSVCM20
7931,275/9507,Martin Gebert,conf/hci/GebertDSSS20
7932,275/9535,Maximilian-Peter Dammann,conf/hci/GebertDSSS20
7933,146/6394,Bernhard Saske,conf/hci/GebertDSSS20
7934,275/9546,Wolfgang Steger,conf/hci/GebertDSSS20
7935,20/4103,Ralph Stelzer,conf/hci/GebertDSSS20
7936,165/2881,Yongyan Guo,conf/hci/Guo20
7937,52/173,Wei Hu,conf/hci/HuL20
7938,250/7093,Huanhao Li,conf/hci/HuL20
7939,269/6472,Christianne Izumigawa,conf/hci/IzumigawaLNFHER20
7940,222/7696,Crisrael Lucero,conf/hci/IzumigawaLNFHER20
7941,269/5740,Lena Nans,conf/hci/IzumigawaLNFHER20
7942,147/9491,Kurt Frederiksen,conf/hci/IzumigawaLNFHER20
7943,269/7735,Oliver Hui,conf/hci/IzumigawaLNFHER20
7944,269/6862,Iovanni Enriquez,conf/hci/IzumigawaLNFHER20
7945,269/7177,Seana Rothman,conf/hci/IzumigawaLNFHER20
7946,27/6768,Rebecca Iden,conf/hci/IzumigawaLNFHER20
7947,241/2145,Wang Jing,conf/hci/Jing20
7948,222/7325,Yingying Miao,conf/hci/MiaoHJ20
7949,02/1143,Wenqian Huang,conf/hci/MiaoHJ20
7950,18/4625,Bin Jiang,conf/hci/MiaoHJ20
7951,38/4740,Jarrod Moss,conf/hci/MossBWDNB20
7952,96/4396,Gary Bradshaw,conf/hci/MossBWDNB20
7953,04/821,Aaron Wong,conf/hci/MossBWDNB20
7954,212/4930,Jaymes Durriseau,conf/hci/MossBWDNB20
7955,269/6178,Philip Newlin,conf/hci/MossBWDNB20
7956,212/5054,Kevin Barnes,conf/hci/MossBWDNB20
7957,202/0041,Marc Oliver Opresnik,conf/hci/Opresnik20
7958,269/7312,Katie Paxton-Fear,conf/hci/Paxton-FearHB20
7959,54/8959,Duncan Hodges,conf/hci/Paxton-FearHB20
7960,146/6071,Oliver Buckley,conf/hci/Paxton-FearHB20
7961,269/6599,Lara Raffel,conf/hci/RaffelBK20
7962,01/2891,Patrick Bours,conf/hci/RaffelBK20
7963,119/3354,Sashidharan Komandur,conf/hci/RaffelBK20
7964,118/7571,Fatema Rashid,conf/hci/RashidM20
7965,52/4812,Ali Miri,conf/hci/RashidM20
7966,16/3625,Elisângela Vilar,conf/hci/VilarNBRR20
7967,53/9793,Paulo Noriega,conf/hci/VilarNBRR20
7968,269/7242,Tânia Borges,conf/hci/VilarNBRR20
7969,67/6290,Francisco Rebelo,conf/hci/VilarNBRR20
7970,269/6960,Sara Ramos,conf/hci/VilarNBRR20
7971,274/8373,Wei-Zhen Wang,conf/hci/WangL20b
7972,74/9818,I-Jui Lee,conf/hci/WangL20b
7973,244/4235,Zijian Yin,conf/hci/YinLYL20
7974,207/0246,Zhaopeng Liu,conf/hci/YinLYL20
7975,144/9683,Dongfang Yang,conf/hci/YinLYL20
7976,42/4133,Zhizhong Li,conf/hci/YinLYL20
7977,244/5344,Deeksha Adiani,conf/hci/AdianiSWSWWS19
7978,48/3452,Michael Schmidt,conf/hci/AdianiSWSWWS19
7979,131/8384,Joshua W. Wade,conf/hci/AdianiSWSWWS19
7980,127/8770,Amy R. Swanson,conf/hci/AdianiSWSWWS19
7981,165/2742,Amy Weitlauf,conf/hci/AdianiSWSWWS19
7982,76/7178,Zachary Warren,conf/hci/AdianiSWSWWS19
7983,88/4902,Nilanjan Sarkar,conf/hci/AdianiSWSWWS19
7984,249/4920,Lama Alluwaymi,conf/hci/AlluwaymiAAAAAA19
7985,249/4929,Lama Alrashed,conf/hci/AlluwaymiAAAAAA19
7986,249/4947,Hailah Alqaffary,conf/hci/AlluwaymiAAAAAA19
7987,165/3929,Lamia Alabdulkarim,conf/hci/AlluwaymiAAAAAA19
7988,20/5258,Nouf Alaloula,conf/hci/AlluwaymiAAAAAA19
7989,249/5027,Rasha Alruwaili,conf/hci/AlluwaymiAAAAAA19
7990,194/8707,Amal Alabdulkarim,conf/hci/AlluwaymiAAAAAA19
7991,194/8679,Lamees Alsuhaibani,conf/hci/AlluwaymiAAAAAA19
7992,10/5553,Areej Al-Wabil,conf/hci/AlluwaymiAAAAAA19
7993,93/5439,Si Chen,conf/hci/ChenYK19
7994,79/8041,Jiaqi Yan,conf/hci/ChenYK19
7995,87/9993,Qing Ke,conf/hci/ChenYK19
7996,60/8502,Qin Du,conf/hci/Du19
7997,80/8901,Aaron C. Elkins,conf/hci/ElkinsGC19
7998,244/8995,Amit Gupte,conf/hci/ElkinsGC19
7999,244/9107,Lance Cameron,conf/hci/ElkinsGC19
8000,194/6208,Xiang Ge,conf/hci/GeLGXSZ19
8001,48/4185,Dan Li,conf/hci/GeLGXSZ19
8002,244/6408,Daisong Guan,conf/hci/GeLGXSZ19
8003,202/0145,Shihui Xu,conf/hci/GeLGXSZ19
8004,129/8176,Yanyan Sun,conf/hci/GeLGXSZ19
8005,156/8473,Moli Zhou,conf/hci/GeLGXSZ19
8006,165/2881,Yongyan Guo,conf/hci/GuoDG19
8007,59/622,Wei Ding,conf/hci/GuoDG19
8008,244/4824,Yongjing Guo,conf/hci/GuoDG19
8009,244/5587,Chenyi He,conf/hci/HeCZLCG19
8010,57/6104,Nan Chen,conf/hci/HeCZLCG19
8011,244/5828,Minjuan Zhou,conf/hci/HeCZLCG19
8012,66/3387,Hui Li,conf/hci/HeCZLCG19
8013,244/8268,Kecheng Chen,conf/hci/HeCZLCG19
8014,244/6408,Daisong Guan,conf/hci/HeCZLCG19
8015,198/2146,Suvi K. Holm,conf/hci/HolmFKS19
8016,244/4330,Santtu Forsström,conf/hci/HolmFKS19
8017,198/2141,Johanna K. Kaakinen,conf/hci/HolmFKS19
8018,65/5413,Veikko Surakka,conf/hci/HolmFKS19
8019,85/4098,Hung-Hsuan Huang,conf/hci/HuangFN19
8020,51/1199,Masato Fukuda,conf/hci/HuangFN19
8021,89/1538,Toyoaki Nishida,conf/hci/HuangFN19
8022,244/6204,Natsumi Kana,conf/hci/KanaWN19
8023,02/9313,Yumi Wakita,conf/hci/KanaWN19
8024,71/9279,Yoshihisa Nakatoh,conf/hci/KanaWN19
8025,223/0456,Carlos Alberto Ocampo-Quintero,conf/hci/Ocampo-Quintero19
8026,244/4859,Carlos Moreno-Paniagua,conf/hci/Ocampo-Quintero19
8027,244/4782,Sara Ibarra-Vargas,conf/hci/Ocampo-Quintero19
8028,244/4835,Rocío Torres-Novoa,conf/hci/Ocampo-Quintero19
8029,244/4833,Nicolás Restrepo-Henao,conf/hci/Ocampo-Quintero19
8030,244/4820,Francisco Gallego-Escobar,conf/hci/Ocampo-Quintero19
8031,244/4831,Juan Henao-Santa,conf/hci/Ocampo-Quintero19
8032,244/4860,Luis Muñoz-Marín,conf/hci/Ocampo-Quintero19
8033,223/0500,Saúl Emilio Rivero-Mejía,conf/hci/Ocampo-Quintero19
8034,198/3848,Alyssa M. Peña,conf/hci/PenaRK19
8035,69/7691,Eric D. Ragan,conf/hci/PenaRK19
8036,244/6013,Julian Kang,conf/hci/PenaRK19
8037,145/9668,Aimee Kendall Roundtree,conf/hci/Roundtree19
8038,244/6518,Mannila Sandhu,conf/hci/SandhuGM19
8039,00/10687,Philippe J. Giabbanelli,conf/hci/SandhuGM19
8040,61/639,Vijay K. Mago,conf/hci/SandhuGM19
8041,70/7294,Vagner Figueredo de Santana,conf/hci/SantanaS19
8042,244/5072,Felipe Eduardo Ferreira Silva,conf/hci/SantanaS19
8043,04/8677,Eliseo Sciarretta,conf/hci/Sciarretta19
8044,244/4849,Jae Marie Tabuada,conf/hci/TabuadaLPCKA19
8045,244/4884,Tiffany Liaw,conf/hci/TabuadaLPCKA19
8046,187/4403,Kevin Pham,conf/hci/TabuadaLPCKA19
8047,70/4048,Jaewoo Chung,conf/hci/TabuadaLPCKA19
8048,244/4846,Euiyoung Kim,conf/hci/TabuadaLPCKA19
8049,51/5809,Alice M. Agogino,conf/hci/TabuadaLPCKA19
8050,41/3101,Oliver Wendt,conf/hci/WendtBT19
8051,244/5373,Grayson Bishop,conf/hci/WendtBT19
8052,244/5416,Ashka Thakar,conf/hci/WendtBT19
8053,248/0730,Julio Martínez Zárate,conf/hci/ZarateS19
8054,248/0587,Sandra Mateus Santiago,conf/hci/ZarateS19
8055,244/8253,Yan-cong Zhu,conf/hci/ZhuZ19
8056,21/2144,Di Zhu,conf/hci/ZhuZ19
8057,30/10108,Sharifa Alghowinem,conf/hci/AlghowinemA18
8058,205/8547,Basmah AlKadhi,conf/hci/AlghowinemA18
8059,145/2341,Danni Chang,conf/hci/ChangLL18
8060,74/5492,Carman K. M. Lee,conf/hci/ChangLL18
8061,222/9236,Lo Kwok Leung,conf/hci/ChangLL18
8062,222/9140,Mandy R. Drew,conf/hci/DrewFB18
8063,222/9229,Brooke Falcone,conf/hci/DrewFB18
8064,222/9282,Wendy L. Baccus,conf/hci/DrewFB18
8065,165/3353,Daniel Ebeling,conf/hci/EbelingLPPR18
8066,222/6762,Zach Luker,conf/hci/EbelingLPPR18
8067,222/6841,Seth Pacheco,conf/hci/EbelingLPPR18
8068,222/6724,Angela Payne,conf/hci/EbelingLPPR18
8069,222/6759,Nikki Rae,conf/hci/EbelingLPPR18
8070,29/9789,Yu Ting Hwang,conf/hci/HwangC18
8071,17/2808,Chi Nung Chu,conf/hci/HwangC18
8072,199/3706,Genett Jimenez,conf/hci/JimenezHHCF18
8073,199/3796,Leonel Hernandez,conf/hci/JimenezHHCF18
8074,191/7564,Hugo Hernandez,conf/hci/JimenezHHCF18
8075,222/6715,Luis Cabas,conf/hci/JimenezHHCF18
8076,222/6686,Jenny Ferreira,conf/hci/JimenezHHCF18
8077,223/0472,Akihiko Kamesawa,conf/hci/KamesawaYHSKKFY18
8078,223/0469,Reina Yoshizaki,conf/hci/KamesawaYHSKKFY18
8079,223/0613,Shiho Hirose,conf/hci/KamesawaYHSKKFY18
8080,223/0479,Nana Shinozaki,conf/hci/KamesawaYHSKKFY18
8081,195/8969,Ren Komatsu,conf/hci/KamesawaYHSKKFY18
8082,223/0464,Satomi Kitamura,conf/hci/KamesawaYHSKKFY18
8083,223/0502,Ou Fu,conf/hci/KamesawaYHSKKFY18
8084,128/0466,Ningjia Yang,conf/hci/KamesawaYHSKKFY18
8085,194/9483,Ayako Ishii,conf/hci/KamesawaYHSKKFY18
8086,194/9345,Yuka Sumikawa,conf/hci/KamesawaYHSKKFY18
8087,186/9027,Taiyu Okatani,conf/hci/KamesawaYHSKKFY18
8088,194/9075,Kazuki Kaneko,conf/hci/KamesawaYHSKKFY18
8089,156/7640,Yoshiyuki Nakagawa,conf/hci/KamesawaYHSKKFY18
8090,194/9270,Taichi Goto,conf/hci/KamesawaYHSKKFY18
8091,97/10041,Takahiro Miura,conf/hci/KamesawaYHSKKFY18
8092,22/3435,Taketoshi Mori,conf/hci/KamesawaYHSKKFY18
8093,08/200,Tohru Ifukube,conf/hci/KamesawaYHSKKFY18
8094,194/9146,Junichiro Okata,conf/hci/KamesawaYHSKKFY18
8095,88/3934,Lori Kressin,conf/hci/Kressin18
8096,157/8924,Ruiqi Li,conf/hci/LiLG18
8097,202/0089,Ya-jun Li,conf/hci/LiLG18
8098,222/6785,Xingxing Gao,conf/hci/LiLG18
8099,142/9215,Alexandros Liapis,conf/hci/LiapisKX18
8100,30/6654,Christos Katsanos,conf/hci/LiapisKX18
8101,47/2051,Michalis Xenos,conf/hci/LiapisKX18
8102,26/69,Ying Luo,conf/hci/LuoWP18
8103,10/821,Yajie Wang,conf/hci/LuoWP18
8104,11/1713,Younghwan Pan,conf/hci/LuoWP18
8105,21/3488,Marcelo Mendoza,conf/hci/MendozaPV18
8106,83/6509,Barbara Poblete,conf/hci/MendozaPV18
8107,222/8649,Ignacio Valderrama,conf/hci/MendozaPV18
8108,05/1748,Masashi Okubo,conf/hci/OkuboT18
8109,222/6184,Akeo Terada,conf/hci/OkuboT18
8110,05/2277,Mauro Carlos Pichiliani,conf/hci/Pichiliani18
8111,222/8634,Andrew Showers,conf/hci/ShowersS18
8112,79/5324,Mei Si,conf/hci/ShowersS18
8113,19/9191,Nathan W. Twyman,conf/hci/TwymanPS18
8114,213/2665,Steven J. Pentland,conf/hci/TwymanPS18
8115,223/0467,Lee Spitzley,conf/hci/TwymanPS18
8116,222/6515,Shishun Wang,conf/hci/WangZLW18
8117,06/5919,Ting Zhang,conf/hci/WangZLW18
8118,201/9801,Guoying Lu,conf/hci/WangZLW18
8119,201/9860,Yinyun Wu,conf/hci/WangZLW18
8120,12/4864,Diego Zapata-Rivera,conf/hci/Zapata-RiveraKF18
8121,222/8622,Priya Kannan,conf/hci/Zapata-RiveraKF18
8122,70/7339,Carol Forsyth,conf/hci/Zapata-RiveraKF18
8123,201/8054,Stephanie Peters,conf/hci/Zapata-RiveraKF18
8124,222/8599,Andrew D. Bryant,conf/hci/Zapata-RiveraKF18
8125,132/4078,Enruo Guo,conf/hci/Zapata-RiveraKF18
8126,222/8630,Rodolfo Long,conf/hci/Zapata-RiveraKF18
8127,97/8704,Lei Zhang,conf/hci/ZhangHK18
8128,85/4098,Hung-Hsuan Huang,conf/hci/ZhangHK18
8129,22/6937,Kazuhiro Kuwabara,conf/hci/ZhangHK18
8130,201/9829,Christiane Attig,conf/hci/AttigWF17
8131,80/8222,Daniel Wessel,conf/hci/AttigWF17
8132,26/5601,Thomas Franke,conf/hci/AttigWF17
8133,34/7179,Kaveh Bazargan,conf/hci/BazarganRH17
8134,162/2728,Ali Rezaeian,conf/hci/BazarganRH17
8135,201/9873,Hamidreza Hafeznia,conf/hci/BazarganRH17
8136,15/1876,Pam Briggs,conf/hci/BriggsJC17
8137,145/4718,Debora Jeske,conf/hci/BriggsJC17
8138,35/1147,Lynne M. Coventry,conf/hci/BriggsJC17
8139,53/6947,Jiajia Chen,conf/hci/Chen17a
8140,143/0740,Jiali Du,conf/hci/DuAMFI17
8141,34/4172,Christina Alexandris,conf/hci/DuAMFI17
8142,201/9892,Dimitrios Mourouzidis,conf/hci/DuAMFI17
8143,201/9813,Vasilios Floros,conf/hci/DuAMFI17
8144,165/5031,Antonios Iliakis,conf/hci/DuAMFI17
8145,152/4737,Kaja J. Fietkiewicz,conf/hci/FietkiewiczI17
8146,162/7196,Aylin Ilhan,conf/hci/FietkiewiczI17
8147,26/5601,Thomas Franke,conf/hci/FrankeAS17
8148,198/7059,Matthias G. Arend,conf/hci/FrankeAS17
8149,57/5478,Neville A. Stanton,conf/hci/FrankeAS17
8150,18/4625,Bin Jiang,conf/hci/JiangG17
8151,141/5000,Bin Geng,conf/hci/JiangG17
8152,61/9824-1,Michael D. Johnson 0001,conf/hci/JohnsonY17
8153,201/9964,Karl Ye,conf/hci/JohnsonY17
8154,23/5689,Hongxia Li,conf/hci/LiZ17
8155,06/5140,Nan Zhou,conf/hci/LiZ17
8156,00/7219,Po-Hsien Lin,conf/hci/LinGLW17
8157,182/4204,Ya-Juan Gao,conf/hci/LinGLW17
8158,202/0167,Taihua Lan,conf/hci/LinGLW17
8159,47/3514,Xiaoge Wang,conf/hci/LinGLW17
8160,15/5923,Chao Liu,conf/hci/Liu17
8161,89/5557,Luisa Mich,conf/hci/MichP17
8162,202/0837,Roberto Peretta,conf/hci/MichP17
8163,146/1757,Walter Nuninger,conf/hci/Nuninger17
8164,202/0797,Shu Ochikubo,conf/hci/OchikuboSI17
8165,55/8728,Fumiaki Saitoh,conf/hci/OchikuboSI17
8166,20/3071,Syohei Ishizu,conf/hci/OchikuboSI17
8167,15/1339,Rafael Radkowski,conf/hci/RadkowskiI17
8168,202/0054,Jarid Ingebrand,conf/hci/RadkowskiI17
8169,131/8881,Takahito Tomoto,conf/hci/TomotoA17
8170,05/9982,Takako Akakura,conf/hci/TomotoA17
8171,18/2339,Nigel Bevan,conf/hci/BevanCEGH16
8172,29/3488,Jim Carter,conf/hci/BevanCEGH16
8173,40/189,Jonathan Earthy,conf/hci/BevanCEGH16
8174,14/8828,Thomas Geis,conf/hci/BevanCEGH16
8175,41/3039,Susan Harker,conf/hci/BevanCEGH16
8176,182/3195,Jade Mendes Inácio de Carvalho,conf/hci/CarvalhoSS16
8177,78/3343,Tiago Silva da Silva,conf/hci/CarvalhoSS16
8178,38/1199,Milene Selbach Silveira,conf/hci/CarvalhoSS16
8179,57/5262,Eugenia Y. Huang,conf/hci/HuangLW16
8180,80/9152,Sheng Wei Lin,conf/hci/HuangLW16
8181,182/6365,Yu-Han Wu,conf/hci/HuangLW16
8182,152/7816,Eleni Koustriava,conf/hci/KoustriavaPKB16
8183,24/2285-1,Konstantinos Papadopoulos 0001,conf/hci/KoustriavaPKB16
8184,170/7011,Panagiotis Koukourikos,conf/hci/KoustriavaPKB16
8185,147/3590,Marialena Barouti,conf/hci/KoustriavaPKB16
8186,130/9591,Crystal S. Maraj,conf/hci/MarajLBH16
8187,58/5101,Stephanie J. Lackey,conf/hci/MarajLBH16
8188,165/2694,Karla A. Badillo-Urquiola,conf/hci/MarajLBH16
8189,07/8732,Irwin L. Hudson,conf/hci/MarajLBH16
8190,182/4137,Marcos Devaner do Nascimento,conf/hci/NascimentoOFS16
8191,182/4186,Francisco Carlos de Mattos Brito Oliveira,conf/hci/NascimentoOFS16
8192,132/1557,Adriano Tavares de Freitas,conf/hci/NascimentoOFS16
8193,151/4465,Lidiane Castro Silva,conf/hci/NascimentoOFS16
8194,08/4657,Anton Nijholt,conf/hci/Nijholt16
8195,23/7983,Erica L. Olmsted-Hawala,conf/hci/Olmsted-HawalaW16
8196,17/6729-34,Lin Wang 0034,conf/hci/Olmsted-HawalaW16
8197,182/3413,Diane K. Willimack,conf/hci/Olmsted-HawalaW16
8198,182/3410,Emily Stack,conf/hci/Olmsted-HawalaW16
8199,182/3407,Sabin Lakhe,conf/hci/Olmsted-HawalaW16
8200,126/1945,Jimin Rhim,conf/hci/RhimLD16
8201,159/0357,Seul Lee,conf/hci/RhimLD16
8202,119/3610,Young Yim Doh,conf/hci/RhimLD16
8203,182/4196,Weiying Shan,conf/hci/ShanLSYG16
8204,35/3221,Chen Liang,conf/hci/ShanLSYG16
8205,182/4234,Weichao Shan,conf/hci/ShanLSYG16
8206,12/1608,Na Yang,conf/hci/ShanLSYG16
8207,33/7186,Yang Gong,conf/hci/ShanLSYG16
8208,78/8764,Narayanan Srinivasaraghavan,conf/hci/Srinivasaraghavan16
8209,38/10952,Kavitha Gurusamy,conf/hci/Srinivasaraghavan16
8210,182/5140,Heath Keighran,conf/hci/Srinivasaraghavan16
8211,182/6207,Tetsu Tanahashi,conf/hci/TanahashiTK16
8212,182/6610,Yumie Takayashiki,conf/hci/TanahashiTK16
8213,45/2366,Tetsuro Kitahara,conf/hci/TanahashiTK16
8214,146/2020,Wan-Ting Tsai,conf/hci/TsaiTH16
8215,02/4904,Kevin C. Tseng,conf/hci/TsaiTH16
8216,71/7186,Po-Hsin Huang,conf/hci/TsaiTH16
8217,02/9313,Yumi Wakita,conf/hci/WakitaYN16
8218,131/8856,Yuta Yoshida,conf/hci/WakitaYN16
8219,182/3217,Mayu Nakamura,conf/hci/WakitaYN16
8220,94/2468,Zhang Zhang,conf/hci/ZhangCYG16
8221,131/9231,Jianxin Cheng,conf/hci/ZhangCYG16
8222,146/2180,Chaoxiang Yang,conf/hci/ZhangCYG16
8223,165/2881,Yongyan Guo,conf/hci/ZhangCYG16
8224,145/3253,Sifra Bolle,conf/hci/BolleWSL15
8225,117/6554,Julia C. M. van Weert,conf/hci/BolleWSL15
8226,131/8452,Ellen M. A. Smets,conf/hci/BolleWSL15
8227,25/6343,Eugène F. Loos,conf/hci/BolleWSL15
8228,131/4037,Tsen-Yao Chang,conf/hci/ChangH15
8229,92/3932,Kuo-Li Huang,conf/hci/ChangH15
8230,17/2808,Chi Nung Chu,conf/hci/Chu15
8231,81/4465,Víctor M. González,conf/hci/GonzalezRGM15
8232,43/5822,Romain Robbes,conf/hci/GonzalezRGM15
8233,164/9464,Gabriela Góngora,conf/hci/GonzalezRGM15
8234,126/1904,Salvador Medina,conf/hci/GonzalezRGM15
8235,165/3937,Eryn Grant,conf/hci/GrantGSLSF15
8236,165/4040,Natassia Goode,conf/hci/GrantGSLSF15
8237,08/3038,Paul M. Salmon,conf/hci/GrantGSLSF15
8238,89/7920,Michael G. Lenné,conf/hci/GrantGSLSF15
8239,165/3972,Bridie Scott-Parker,conf/hci/GrantGSLSF15
8240,165/3989,Caroline F. Finch,conf/hci/GrantGSLSF15
8241,40/10480,Roberta Grimaldi,conf/hci/GrimaldiCM15
8242,165/7246,Valentina Cipelli,conf/hci/GrimaldiCM15
8243,84/7176,Carlo Maria Medaglia,conf/hci/GrimaldiCM15
8244,84/8572,Chi-Hsien Hsu,conf/hci/HsuT15
8245,21/1361,Wang-Chin Tsai,conf/hci/HsuT15
8246,165/3980,Joanna Koszela-Kulinska,conf/hci/Koszela-Kulinska15
8247,01/10197,Rafal Michalski,conf/hci/Koszela-Kulinska15
8248,146/7695,Fung Ha Sandy Lai,conf/hci/Lai15
8249,128/2438,Sarah F. van der Land,conf/hci/LandWU15
8250,43/10451,Lotte M. Willemsen,conf/hci/LandWU15
8251,165/3180,Suzanne A. J. Unkel,conf/hci/LandWU15
8252,35/3221,Chen Liang,conf/hci/LiangG15
8253,33/7186,Yang Gong,conf/hci/LiangG15
8254,05/1748,Masashi Okubo,conf/hci/OkuboT15
8255,165/4107,Haruna Tsujii,conf/hci/OkuboT15
8256,266/1119,Ayimunishagu Abulimiti,conf/interspeech/AbulimitiWS20
8257,120/6770,Jochen Weiner,conf/interspeech/AbulimitiWS20
8258,s/TanjaSchultz,Tanja Schultz,conf/interspeech/AbulimitiWS20
8259,213/4390,Huang-Cheng Chou,conf/interspeech/ChouL20
8260,99/8062,Chi-Chun Lee,conf/interspeech/ChouL20
8261,179/3713,Shahla Farzana,conf/interspeech/FarzanaP20
8262,133/4570,Natalie Parde,conf/interspeech/FarzanaP20
8263,72/6811-34,Bo Wang 0034,conf/interspeech/WangWTLLNS20
8264,41/5979,Yue Wu,conf/interspeech/WangWTLLNS20
8265,272/4203,Niall Taylor,conf/interspeech/WangWTLLNS20
8266,165/7993,Terry J. Lyons,conf/interspeech/WangWTLLNS20
8267,65/6264,Maria Liakata,conf/interspeech/WangWTLLNS20
8268,51/10740,Alejo J. Nevado-Holgado,conf/interspeech/WangWTLLNS20
8269,225/9388,Kate E. A. Saunders,conf/interspeech/WangWTLLNS20
8270,267/5688,Danai Xezonaki,conf/interspeech/XezonakiPPN20
8271,179/6481,Georgios Paraskevopoulos,conf/interspeech/XezonakiPPN20
8272,17/2202,Alexandros Potamianos,conf/interspeech/XezonakiPPN20
8273,19/3899,Shrikanth Narayanan,conf/interspeech/XezonakiPPN20
8274,188/6537,Zakaria Aldeneh,conf/interspeech/AldenehJPMP19
8275,194/4887,Mimansa Jaiswal,conf/interspeech/AldenehJPMP19
8276,73/4588,Michael Picheny,conf/interspeech/AldenehJPMP19
8277,62/7508,Melvin G. McInnis,conf/interspeech/AldenehJPMP19
8278,58/4610,Emily Mower Provost,conf/interspeech/AldenehJPMP19
8279,52/11309,David Ayllón,conf/interspeech/AyllonVL19
8280,64/2286,Fernando Villavicencio,conf/interspeech/AyllonVL19
8281,06/4399,Pierre Lanchantin,conf/interspeech/AyllonVL19
8282,25/8612,Jiaxu Chen,conf/interspeech/ChenHCXYP19
